time_gbp,time_eur,time_eurgbp,one,tow
2024-06-20 09:06:05.602000,2024-06-20 09:06:05.602000,2024-06-20 09:06:05.602000,-7.699999999987162,-0.3000000000097369
2024-06-20 09:06:05.701000,2024-06-20 09:06:05.701000,2024-06-20 09:06:05.701000,-6.849999999981593,-1.1500000000153054
2024-06-20 09:06:06.101000,2024-06-20 09:06:06.101000,2024-06-20 09:06:06.101000,-6.849999999981593,-0.1500000000198564
2024-06-20 09:06:06.501000,2024-06-20 09:06:06.501000,2024-06-20 09:06:06.501000,-6.849999999981593,-1.1500000000153054
2024-06-20 09:06:06.802000,2024-06-20 09:06:06.802000,2024-06-20 09:06:06.802000,-7.849999999988144,-1.1500000000153054
2024-06-20 09:06:07.810000,2024-06-20 09:06:07.810000,2024-06-20 09:06:07.810000,-7.849999999988144,-0.1500000000198564
2024-06-20 09:06:08.108000,2024-06-20 09:06:08.108000,2024-06-20 09:06:08.108000,-7.849999999988144,-1.1500000000153054
2024-06-20 09:06:09.015000,2024-06-20 09:06:09.015000,2024-06-20 09:06:09.015000,-7.849999999988144,-0.1500000000198564
2024-06-20 09:06:09.714000,2024-06-20 09:06:09.714000,2024-06-20 09:06:09.714000,-7.849999999988144,-1.1500000000153054
2024-06-20 09:06:12.114000,2024-06-20 09:06:12.114000,2024-06-20 09:06:12.114000,-7.849999999988144,-0.1500000000198564
2024-06-20 09:06:12.813000,2024-06-20 09:06:12.813000,2024-06-20 09:06:12.813000,-7.849999999988144,-1.1500000000153054
2024-06-20 09:06:13.111000,2024-06-20 09:06:13.111000,2024-06-20 09:06:13.111000,-7.849999999988144,-0.1500000000198564
2024-06-20 09:06:17.423000,2024-06-20 09:06:17.423000,2024-06-20 09:06:17.423000,-7.849999999988144,-1.1500000000153054
2024-06-20 09:06:18.721000,2024-06-20 09:06:18.721000,2024-06-20 09:06:18.721000,-10.849999999985592,1.849999999982144
2024-06-20 09:06:18.722000,2024-06-20 09:06:18.722000,2024-06-20 09:06:18.722000,-9.849999999979042,0.8499999999866947
2024-06-20 09:06:18.730000,2024-06-20 09:06:18.730000,2024-06-20 09:06:18.730000,-8.999999999992347,0.0
2024-06-20 09:06:18.821000,2024-06-20 09:06:18.821000,2024-06-20 09:06:18.821000,-7.999999999996898,-0.8500000000055685
2024-06-20 09:06:18.821000,2024-06-20 09:06:18.821000,2024-06-20 09:06:18.821000,-7.999999999996898,-0.8500000000055685
2024-06-20 09:06:18.829000,2024-06-20 09:06:18.829000,2024-06-20 09:06:18.829000,-9.00000000000345,0.1500000000009826
2024-06-20 09:06:18.958000,2024-06-20 09:06:18.958000,2024-06-20 09:06:18.958000,-7.999999999996898,-0.8500000000055685
